991.949	1090.74	1189.54	38.5454	41.9733	42.0534	20.0177	20.0219	20.0209
991.961	1090.76	1189.55	38.7856	42.258	42.3391	20.0181	20.0224	20.0213
991.972	1090.77	1189.56	39.0268	42.5439	42.6261	20.0185	20.0229	20.0218
991.983	1090.78	1189.58	39.269	42.831	42.9143	20.0189	20.0235	20.0223
991.994	1090.79	1189.59	39.5123	43.1193	43.2037	20.0193	20.024	20.0228
992.006	1090.81	1189.6	39.7566	43.4088	43.4943	20.0197	20.0246	20.0233
992.017	1090.82	1189.62	40.0019	43.6996	43.7861	20.0201	20.0251	20.0238
992.028	1090.83	1189.63	40.2482	43.9915	44.0791	20.0206	20.0257	20.0243
992.039	1090.84	1189.64	40.4956	44.2846	44.3733	20.021	20.0263	20.0248
992.05	1090.85	1189.66	40.7439	44.5789	44.6687	20.0215	20.0269	20.0254
992.061	1090.87	1189.67	40.9931	44.8743	44.9652	20.0219	20.0275	20.0259
992.072	1090.88	1189.68	41.2434	45.1709	45.2629	20.0224	20.0281	20.0264
992.083	1090.89	1189.7	41.4946	45.4687	45.5618	20.0229	20.0287	20.027
992.094	1090.9	1189.71	41.7467	45.7675	45.8617	20.0233	20.0293	20.0276
992.105	1090.91	1189.72	41.9999	46.0675	46.1628	20.0238	20.0299	20.0281
992.116	1090.93	1189.74	42.2539	46.3686	46.4651	20.0243	20.0306	20.0287
992.126	1090.94	1189.75	42.5089	46.6708	46.7684	20.0248	20.0312	20.0293
992.137	1090.95	1189.76	42.7648	46.9741	47.0728	20.0253	20.0319	20.0299
992.148	1090.96	1189.78	43.0216	47.2785	47.3784	20.0258	20.0325	20.0305
992.159	1090.97	1189.79	43.2793	47.584	47.685	20.0263	20.0332	20.0311
992.169	1090.99	1189.8	43.538	47.8905	47.9927	20.0268	20.0339	20.0317
992.18	1091	1189.81	43.7975	48.1981	48.3014	20.0273	20.0346	20.0323
992.191	1091.01	1189.83	44.0579	48.5068	48.6112	20.0279	20.0353	20.0329
992.201	1091.02	1189.84	44.3192	48.8165	48.9221	20.0284	20.036	20.0336
992.212	1091.03	1189.85	44.5814	49.1272	49.234	20.029	20.0367	20.0342
992.222	1091.04	1189.86	44.8444	49.439	49.5469	20.0295	20.0374	20.0348
992.233	1091.06	1189.88	45.1083	49.7517	49.8608	20.0301	20.0382	20.0355
992.243	1091.07	1189.89	45.373	50.0655	50.1758	20.0306	20.0389	20.0362
992.254	1091.08	1189.9	45.6386	50.3803	50.4917	20.0312	20.0397	20.0368
992.264	1091.09	1189.91	45.905	50.6961	50.8087	20.0318	20.0405	20.0375
992.275	1091.1	1189.93	46.1722	51.0128	51.1266	20.0324	20.0413	20.0382
992.285	1091.11	1189.94	46.4403	51.3305	51.4456	20.033	20.042	20.0389
992.295	1091.12	1189.95	46.7092	51.6492	51.7654	20.0336	20.0428	20.0396
992.306	1091.14	1189.96	46.9789	51.9689	52.0863	20.0342	20.0437	20.0403
992.316	1091.15	1189.98	47.2494	52.2895	52.4081	20.0348	20.0445	20.0411
992.326	1091.16	1189.99	47.5206	52.611	52.7308	20.0354	20.0453	20.0418
992.337	1091.17	1190	47.7927	52.9335	53.0545	20.036	20.0462	20.0425
992.347	1091.18	1190.01	48.0656	53.2569	53.3792	20.0367	20.047	20.0433
992.357	1091.19	1190.03	48.3392	53.5812	53.7047	20.0373	20.0479	20.044
992.367	1091.2	1190.04	48.6136	53.9065	54.0311	20.0379	20.0487	20.0448
992.377	1091.21	1190.05	48.8887	54.2326	54.3585	20.0386	20.0496	20.0456
992.387	1091.22	1190.06	49.1646	54.5596	54.6868	20.0393	20.0505	20.0463
992.397	1091.24	1190.07	49.4413	54.8876	55.0159	20.0399	20.0514	20.0471
992.407	1091.25	1190.09	49.7186	55.2164	55.3459	20.0406	20.0523	20.0479
992.417	1091.26	1190.1	49.9968	55.546	55.6768	20.0413	20.0533	20.0487
992.427	1091.27	1190.11	50.2756	55.8765	56.0086	20.042	20.0542	20.0495
992.437	1091.28	1190.12	50.5552	56.2079	56.3412	20.0427	20.0551	20.0504
992.447	1091.29	1190.13	50.8355	56.5402	56.6747	20.0434	20.0561	20.0512
992.457	1091.3	1190.15	51.1165	56.8732	57.009	20.0441	20.0571	20.052
992.467	1091.31	1190.16	51.3982	57.2071	57.3442	20.0448	20.0581	20.0529
992.477	1091.32	1190.17	51.6805	57.5419	57.6802	20.0456	20.059	20.0538
992.486	1091.33	1190.18	51.9636	57.8774	58.017	20.0463	20.06	20.0546
992.496	1091.34	1190.19	52.2474	58.2138	58.3546	20.047	20.0611	20.0555
992.506	1091.35	1190.2	52.5318	58.5509	58.6931	20.0478	20.0621	20.0564
992.516	1091.37	1190.22	52.8169	58.8889	59.0323	20.0485	20.0631	20.0573
992.525	1091.38	1190.23	53.1027	59.2276	59.3723	20.0493	20.0642	20.0582
992.535	1091.39	1190.24	53.3892	59.5672	59.7131	20.0501	20.0652	20.0591
992.545	1091.4	1190.25	53.6762	59.9075	60.0547	20.0509	20.0663	20.06
992.554	1091.41	1190.26	53.964	60.2486	60.3971	20.0517	20.0674	20.0609
992.564	1091.42	1190.27	54.2524	60.5904	60.7402	20.0525	20.0685	20.0619
992.573	1091.43	1190.28	54.5414	60.933	61.0841	20.0533	20.0696	20.0628
992.583	1091.44	1190.3	54.831	61.2763	61.4287	20.0541	20.0707	20.0638
992.592	1091.45	1190.31	55.1213	61.6204	61.7741	20.0549	20.0718	20.0648
992.602	1091.46	1190.32	55.4122	61.9652	62.1202	20.0557	20.073	20.0657
992.611	1091.47	1190.33	55.7036	62.3107	62.467	20.0566	20.0741	20.0667
992.621	1091.48	1190.34	55.9957	62.657	62.8146	20.0574	20.0753	20.0677
992.63	1091.49	1190.35	56.2884	63.0039	63.1628	20.0583	20.0765	20.0687
992.639	1091.5	1190.36	56.5817	63.3516	63.5118	20.0591	20.0777	20.0697
992.649	1091.51	1190.37	56.8756	63.7	63.8615	20.06	20.0789	20.0708
992.658	1091.52	1190.39	57.1701	64.049	64.2119	20.0609	20.0801	20.0718
992.667	1091.53	1190.4	57.4651	64.3988	64.563	20.0618	20.0813	20.0728
992.677	1091.54	1190.41	57.7607	64.7492	64.9147	20.0627	20.0825	20.0739
992.686	1091.55	1190.42	58.0569	65.1003	65.2671	20.0636	20.0838	20.0749
992.695	1091.56	1190.43	58.3537	65.4521	65.6202	20.0645	20.0851	20.076
992.704	1091.57	1190.44	58.651	65.8045	65.974	20.0654	20.0863	20.0771
992.713	1091.58	1190.45	58.9488	66.1576	66.3284	20.0663	20.0876	20.0782
992.723	1091.59	1190.46	59.2472	66.5113	66.6835	20.0672	20.0889	20.0793
992.732	1091.6	1190.47	59.5462	66.8657	67.0392	20.0682	20.0902	20.0804
992.741	1091.61	1190.48	59.8456	67.2207	67.3955	20.0691	20.0916	20.0815
992.75	1091.62	1190.5	60.1456	67.5763	67.7525	20.0701	20.0929	20.0827
992.759	1091.63	1190.51	60.4462	67.9326	68.1101	20.0711	20.0943	20.0838
992.768	1091.64	1190.52	60.7472	68.2895	68.4683	20.0721	20.0956	20.0849
992.777	1091.65	1190.53	61.0488	68.647	68.8272	20.073	20.097	20.0861
992.786	1091.66	1190.54	61.3508	69.005	69.1866	20.074	20.0984	20.0873
992.795	1091.67	1190.55	61.6534	69.3637	69.5467	20.075	20.0998	20.0885
992.804	1091.68	1190.56	61.9565	69.723	69.9073	20.076	20.1012	20.0896
992.813	1091.69	1190.57	62.26	70.0829	70.2685	20.0771	20.1027	20.0908
992.821	1091.7	1190.58	62.5641	70.4433	70.6303	20.0781	20.1041	20.0921
992.83	1091.71	1190.59	62.8686	70.8043	70.9927	20.0791	20.1056	20.0933
992.839	1091.72	1190.6	63.1737	71.1659	71.3557	20.0802	20.107	20.0945
992.848	1091.73	1190.61	63.4791	71.5281	71.7192	20.0812	20.1085	20.0957
992.857	1091.74	1190.62	63.7851	71.8908	72.0833	20.0823	20.11	20.097
992.865	1091.75	1190.63	64.0915	72.254	72.4479	20.0834	20.1115	20.0983
992.874	1091.76	1190.64	64.3984	72.6178	72.8131	20.0845	20.113	20.0995
992.883	1091.77	1190.65	64.7057	72.9822	73.1788	20.0856	20.1146	20.1008
992.891	1091.78	1190.66	65.0135	73.3471	73.5451	20.0867	20.1161	20.1021
992.9	1091.79	1190.67	65.3218	73.7125	73.9119	20.0878	20.1177	20.1034
992.909	1091.8	1190.69	65.6304	74.0784	74.2792	20.0889	20.1193	20.1047
992.917	1091.81	1190.7	65.9395	74.4448	74.647	20.09	20.1209	20.1061
992.926	1091.82	1190.71	66.2491	74.8118	75.0154	20.0911	20.1225	20.1074
992.934	1091.83	1190.72	66.5591	75.1793	75.3843	20.0923	20.1241	20.1087
992.943	1091.83	1190.73	66.8694	75.5472	75.7536	20.0934	20.1257	20.1101
992.951	1091.84	1190.74	67.1802	75.9157	76.1235	20.0946	20.1274	20.1115
992.96	1091.85	1190.75	67.4915	76.2847	76.4938	20.0958	20.1291	20.1128
992.968	1091.86	1190.76	67.8031	76.6541	76.8647	20.097	20.1307	20.1142
992.977	1091.87	1190.77	68.1151	77.024	77.236	20.0982	20.1324	20.1156
992.985	1091.88	1190.78	68.4275	77.3944	77.6078	20.0994	20.1341	20.117
992.994	1091.89	1190.79	68.7404	77.7653	77.9801	20.1006	20.1359	20.1185
